label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v
L,0.58506012,0.30365175,-0.063856244,0.994808257,0.565283537,0.398686111,0.04800573,0.996293187,0.56216222,0.425593615,-0.144537821,0.996809661,0.542822301,0.476973206,-0.147972196,0.400231749,0.556154132,0.448578596,0.101780131,0.506746769,0.545357168,0.427401602,-0.082643658,0.42878899,0.560662806,0.381774783,0.106465779,0.530307472,0.515114605,0.596477449,0.055324383,0.987998128,0.511812687,0.617122293,-0.055184279,0.989471853
L,0.554199755,0.394894838,-0.039170783,0.999704182,0.600249529,0.525449932,-0.088195197,0.999611557,0.547643602,0.460119754,0.119979091,0.99932611,0.506410301,0.517635822,0.044636399,0.452114999,0.544689715,0.581063151,-0.211970583,0.963004053,0.508496165,0.434034854,-0.119734935,0.606583714,0.5544976,0.435077995,-0.278037369,0.952505946,0.517036498,0.730508327,-0.0453755,0.999023736,0.473705173,0.688022792,0.045287706,0.998689711
L,0.612849295,0.41670233,-0.052627776,0.997655094,0.559705555,0.508698344,0.090333827,0.998936772,0.565972805,0.512721777,-0.181334659,0.998791039,0.55586046,0.576561689,-0.25978449,0.435971171,0.507340431,0.574613094,0.183881089,0.862688363,0.592024088,0.504247487,-0.281900913,0.577003658,0.494200647,0.533699989,0.229731351,0.866277158,0.48473385,0.732717097,0.090721361,0.998759389,0.481131494,0.743883073,-0.090651765,0.998565495
L,0.60744381,0.3940835,-0.087897241,0.995183587,0.567869186,0.486353934,0.030341595,0.996525288,0.565106273,0.533843338,-0.164603665,0.997313678,0.535575807,0.616333663,-0.109265462,0.451689661,0.555221856,0.552635372,0.088012025,0.705906868,0.57614702,0.586105764,0.028816769,0.554225028,0.588320673,0.528326511,0.094436228,0.715429306,0.496472299,0.680500805,0.056432936,0.995939791,0.499455184,0.718978107,-0.055993769,0.996479392
L,0.547281921,0.325001717,-0.017109049,0.999555767,0.608192027,0.440547675,0.001913679,0.999861777,0.513708532,0.455240428,0.197083339,0.999185622,0.479294509,0.570471406,0.122476272,0.41484797,0.586592674,0.548659325,-0.182850152,0.967807651,0.42909652,0.50462079,-0.125511527,0.583447337,0.55467099,0.378571481,-0.342390984,0.978987575,0.548452675,0.734113157,-0.042102266,0.998836219,0.483265072,0.7221663,0.042042781,0.998010337
L,0.525965452,0.294769019,-0.034226239,0.999361157,0.604067802,0.401605248,-0.059965763,0.999876022,0.509503603,0.423355192,0.172970906,0.999240816,0.461142063,0.589122713,0.229846179,0.507840455,0.582831025,0.557293713,-0.2246463,0.978012383,0.394805342,0.525229692,0.133687139,0.739350855,0.514679611,0.410869837,-0.36822471,0.986984074,0.54804939,0.754192531,-0.053375442,0.999258459,0.485784888,0.751589358,0.053382598,0.998787284
L,0.534921467,0.359921753,-0.192075506,0.999646425,0.588188827,0.480441332,-0.154526755,0.99990648,0.524356186,0.449071914,0.065643087,0.999508202,0.484399736,0.508451819,0.208833188,0.568097293,0.549882889,0.582514465,-0.347049803,0.989039302,0.477793574,0.484492302,0.256642878,0.764255106,0.566150784,0.419716835,-0.531613827,0.992658794,0.506390095,0.718273103,-0.052641325,0.999333024,0.470999509,0.68342793,0.052691434,0.998689234
L,0.534805894,0.340300709,0.036812413,0.999272704,0.601307154,0.463739187,-0.01108096,0.999908507,0.519327998,0.432331741,0.223619431,0.999318242,0.471352577,0.563927948,0.192072257,0.376385927,0.551735342,0.599552691,-0.152323037,0.984804034,0.453584045,0.570096493,0.003161426,0.604626834,0.554630816,0.407603711,-0.219452322,0.992235661,0.514388859,0.751109958,-0.047973886,0.99955374,0.456189632,0.720989943,0.048172925,0.999247491
L,0.536850512,0.321313828,-0.054074325,0.999123812,0.579696,0.361432254,-0.128301442,0.999871552,0.540775597,0.381291628,0.061668541,0.999206424,0.470995009,0.443341851,0.060597114,0.372879803,0.539042771,0.381316364,-0.166868791,0.950838387,0.391830027,0.499079823,-0.004354112,0.562365294,0.496613145,0.345806926,-0.159601763,0.946398973,0.559410036,0.540045083,-0.085137397,0.999441981,0.545165956,0.552446485,0.084951691,0.999201238
L,0.543129444,0.34030509,-0.065743983,0.999658048,0.582388759,0.485087544,-0.114140354,0.999806643,0.504045904,0.474566221,0.162782907,0.999372602,0.465019166,0.632481515,0.224886209,0.535057902,0.550118923,0.583609283,-0.328850567,0.993199646,0.451106668,0.733323336,0.179235116,0.717759192,0.549610853,0.402754784,-0.483660817,0.991871297,0.500367165,0.824481726,-0.077307083,0.999256253,0.446081758,0.814779699,0.077439494,0.998648286
L,0.537762403,0.344434917,-0.049659539,0.999626637,0.582762122,0.49000451,-0.10155642,0.999643147,0.507491767,0.471433908,0.167615712,0.998625338,0.454813361,0.556832492,0.190633059,0.436692953,0.547370791,0.577959359,-0.300897151,0.991442502,0.471554637,0.500505328,0.097953111,0.671067834,0.560889661,0.38936317,-0.412712842,0.991606176,0.496944636,0.816913545,-0.073225409,0.998932183,0.439972222,0.805166543,0.073412515,0.99828434
L,0.541861296,0.337020159,-0.022489432,0.999394715,0.571556091,0.42005837,-0.125274569,0.999664307,0.549588919,0.432093948,0.117224164,0.998815358,0.500261962,0.499729782,0.140003651,0.336904466,0.541289449,0.487817407,-0.21091482,0.948462903,0.469643474,0.470279545,0.067931741,0.548483849,0.520329833,0.399291813,-0.238377839,0.955089569,0.508648515,0.626865089,-0.083833456,0.995262742,0.500311136,0.638748884,0.083841577,0.995294571
L,0.528331399,0.369308859,-0.059131674,0.99979651,0.587343574,0.483179718,-0.109374799,0.999904692,0.518005788,0.473751813,0.18730931,0.999571979,0.476005226,0.535500646,0.337147951,0.543830574,0.551648676,0.581303418,-0.348195791,0.985805988,0.466755331,0.4953008,0.399165511,0.803240657,0.567030251,0.421794176,-0.549203634,0.991992593,0.50593996,0.773370504,-0.082341224,0.999352038,0.464843959,0.740922332,0.082314774,0.998806834
L,0.525824308,0.367436588,0.044495996,0.999842525,0.588412583,0.499921769,-0.057295773,0.999917805,0.520976126,0.471315414,0.244897872,0.99956727,0.470827907,0.54050678,0.240170926,0.409594357,0.548033237,0.586702585,-0.211818382,0.983930469,0.476215512,0.498465121,0.118817821,0.657105863,0.565893292,0.420195907,-0.254085392,0.991594374,0.496618271,0.791935384,-0.072479747,0.999498487,0.447654366,0.769140005,0.072528884,0.999198258
L,0.532364488,0.347002298,0.047643762,0.999814391,0.593170643,0.446991801,0.006871996,0.999877751,0.523676515,0.43416962,0.188429996,0.999364436,0.492445886,0.548986077,0.104996003,0.3481628,0.574391782,0.535740256,-0.093057938,0.958277702,0.482792228,0.481023848,-0.101280786,0.575303793,0.539535224,0.387090236,-0.149804905,0.978624701,0.544071078,0.657541513,-0.052962087,0.998852134,0.501592338,0.653962135,0.052745599,0.998860419
L,0.51416564,0.328584075,0.141705468,0.999791205,0.594068408,0.422600746,0.064811438,0.999885619,0.509200811,0.427015811,0.292262554,0.999346614,0.474959582,0.563721478,0.22818239,0.342690259,0.560987592,0.540674627,-0.085613608,0.958826721,0.417501658,0.5005759,0.012705761,0.586369455,0.512438238,0.403797239,-0.219870269,0.980053663,0.545588672,0.712154031,-0.035112854,0.99896121,0.476554066,0.706947207,0.03505566,0.998964489
L,0.541209459,0.364327312,0.022703372,0.999758244,0.595196724,0.50025624,-0.065488458,0.999679923,0.516474545,0.471244395,0.211348683,0.999193072,0.483953685,0.537715733,0.166801468,0.424544126,0.550344527,0.554113925,-0.253753603,0.981109858,0.495272845,0.461058915,0.034995291,0.657531083,0.564698517,0.401195586,-0.372002929,0.983751714,0.516261101,0.767981291,-0.054013412,0.999256551,0.453253269,0.742163956,0.054048926,0.999151349
L,0.592812657,0.354270965,-0.107416064,0.999631166,0.574212551,0.458447158,-0.087363385,0.999573708,0.567354679,0.460583359,-0.110045739,0.998386919,0.536695302,0.540076435,-0.057447955,0.319834858,0.564457476,0.547063708,-0.093439676,0.892256916,0.554616094,0.464377165,0.032681733,0.538822293,0.58875668,0.432336509,-0.107086681,0.913375437,0.507971406,0.662404478,0.023737026,0.998222828,0.508520842,0.673115134,-0.023603041,0.997468352
L,0.607893229,0.367345989,-0.123144045,0.998655021,0.575181723,0.464379996,-0.052343521,0.9980762,0.56695652,0.482094049,-0.170849949,0.995234132,0.539469302,0.521903455,-0.187649474,0.311756372,0.558452249,0.532369256,-0.048283145,0.730538249,0.564908326,0.452881336,-0.178121373,0.494465023,0.58993119,0.431916088,-0.094918549,0.772772729,0.504602671,0.669865012,0.040110331,0.994657695,0.504322648,0.694011509,-0.039953753,0.994244397
L,0.558889627,0.36567539,-0.131502986,0.998533666,0.594201267,0.513007581,-0.127358973,0.998707652,0.531896174,0.461962104,0.126734391,0.996283889,0.486298084,0.509952426,0.223488986,0.226401553,0.547002017,0.592138827,-0.33815363,0.800322294,0.464054167,0.497912288,0.205401883,0.399329692,0.572513819,0.438005239,-0.54546082,0.842175007,0.49956581,0.749391615,-0.059168518,0.995681942,0.456544757,0.7009902,0.059155822,0.994877994
L,0.5507465,0.339241564,-0.23969987,0.998035669,0.591730118,0.463848531,-0.224782303,0.998859048,0.537753224,0.415625304,-0.030846881,0.996617734,0.495321155,0.477190733,-0.036042679,0.209634721,0.541963637,0.505276322,-0.382559329,0.822435439,0.494413257,0.395525336,-0.132843718,0.392427564,0.541764617,0.347465277,-0.495934129,0.867165804,0.522899508,0.674384952,-0.032061595,0.99612397,0.480080247,0.636099577,0.031959292,0.995624959
L,0.576778948,0.350103348,-0.114411794,0.999834061,0.605328321,0.520088553,-0.206062406,0.999576151,0.565905929,0.437731743,0.083862118,0.999415755,0.518596828,0.513314724,0.061256886,0.463174999,0.551642954,0.58263582,-0.285764068,0.984357536,0.505779028,0.479116231,-0.088538028,0.628209054,0.576669931,0.41815865,-0.295186669,0.984859347,0.5165236,0.710628629,-0.075924948,0.999399662,0.496510357,0.664286435,0.075742118,0.999290943
L,0.633478761,0.388368875,-0.050919183,0.996674776,0.569541991,0.468718529,0.142368063,0.999242008,0.578300953,0.487763971,-0.222536251,0.999083042,0.570477962,0.563132942,-0.394887507,0.451728672,0.522674441,0.510616481,0.319815487,0.8936463,0.613723516,0.488240838,-0.516605258,0.597607017,0.530105352,0.472435266,0.446251988,0.909655273,0.501693308,0.741062582,0.12055131,0.999405622,0.490464091,0.739804685,-0.120701022,0.999263704
L,0.634546041,0.389362603,0.005020496,0.994569957,0.572754145,0.475526989,0.2149809,0.998949885,0.576674044,0.487763166,-0.18766591,0.999049067,0.562295139,0.561768532,-0.344225138,0.490313083,0.521101892,0.520083249,0.381027281,0.821505606,0.608185947,0.489561141,-0.39343518,0.621046603,0.509978473,0.498227775,0.500071764,0.836254418,0.49718073,0.747905493,0.132021219,0.999337912,0.477530152,0.740863562,-0.132180259,0.999218702
L,0.557399631,0.374795467,-0.129261389,0.999609053,0.584717929,0.480680346,-0.181273028,0.99985975,0.543290257,0.468709975,0.06156458,0.999506295,0.494810432,0.531464994,0.072042063,0.517041922,0.547650695,0.583022535,-0.306860059,0.976870656,0.503041148,0.481568336,-0.01131417,0.716469824,0.568033636,0.434671909,-0.399153292,0.98247081,0.512255669,0.707686067,-0.071631849,0.999469101,0.490983009,0.690320313,0.071611382,0.9991768
L,0.555268586,0.374734879,-0.059506416,0.999601126,0.593735814,0.495744407,-0.114430323,0.999869704,0.538352907,0.47298643,0.157307446,0.999491513,0.488374442,0.546247959,0.125321686,0.475425154,0.548370123,0.594799995,-0.217057347,0.976435602,0.491838932,0.513247192,-0.026153943,0.670995891,0.570725799,0.433676779,-0.266038805,0.983171701,0.509157658,0.725835264,-0.06985727,0.99951762,0.476889402,0.702592492,0.069863655,0.999252498
L,0.531727374,0.352414459,-0.007283398,0.999818146,0.583753169,0.49937278,-0.051701073,0.999682903,0.505263865,0.475070149,0.220358163,0.9994452,0.455249727,0.585882664,0.188168839,0.659283698,0.540905118,0.605547726,-0.225833684,0.993821323,0.469023764,0.525448382,0.048558284,0.849166274,0.554864705,0.414617181,-0.308879107,0.99472326,0.489760548,0.823808253,-0.069549963,0.999339819,0.434925169,0.808365166,0.069640189,0.999166548
L,0.531092167,0.356599092,-0.044484291,0.999810159,0.583145916,0.500740886,-0.105781883,0.999669552,0.511665046,0.4822146,0.181099653,0.999293625,0.460861951,0.588458598,0.194142014,0.560962915,0.541228056,0.5925439,-0.293109238,0.99170208,0.473842829,0.526034057,0.105754875,0.791372776,0.559952497,0.409346163,-0.386446238,0.993440628,0.489649624,0.827939987,-0.075579144,0.998746574,0.436121851,0.81142199,0.075767934,0.998561859
L,0.533774078,0.356371999,-0.024943465,0.999836445,0.586792469,0.487607837,-0.070489526,0.99970597,0.512537062,0.466492772,0.211131454,0.999320507,0.444768101,0.567015588,0.092468396,0.573772967,0.539315522,0.588892043,-0.207769021,0.9925524,0.471931517,0.504404306,-0.16983813,0.803927898,0.556779623,0.40638116,-0.247781813,0.994051695,0.499213576,0.796635449,-0.070618324,0.998726726,0.441965997,0.780820191,0.070777558,0.998610914
L,0.549975038,0.378824979,-0.197812095,0.999387503,0.584669948,0.502247334,-0.106982671,0.999836802,0.520769954,0.465060472,0.022444323,0.999349058,0.480294585,0.539785385,0.106057003,0.369096667,0.549157083,0.601646364,-0.300165147,0.914222181,0.467514455,0.505446732,0.10319227,0.570373476,0.564319313,0.440849692,-0.527938306,0.937981427,0.505691707,0.720550835,-0.010330961,0.999207795,0.466138095,0.690331697,0.010241405,0.998918533
L,0.543320298,0.379240215,-0.006951951,0.999349952,0.584724605,0.508158863,-0.079595491,0.999834478,0.522435188,0.466844022,0.166741401,0.999324858,0.478812069,0.541542172,0.213333517,0.351186275,0.539480209,0.602882683,-0.254708171,0.915681541,0.466630101,0.506873786,0.163096622,0.5618577,0.564834356,0.44033438,-0.403787494,0.942811787,0.495457292,0.742340565,-0.047502652,0.999266446,0.45791626,0.70692724,0.047407702,0.999004602
L,0.535338104,0.363895684,-0.016234353,0.999471366,0.593149364,0.506927133,-0.053726051,0.999878168,0.520816386,0.46103245,0.184086174,0.999435067,0.463532925,0.537406981,0.129854545,0.273079485,0.537640095,0.611793816,-0.195031345,0.94737798,0.456416458,0.506408572,-0.060152922,0.550760865,0.558498144,0.424393177,-0.281195611,0.971034944,0.496228009,0.75788039,-0.053895403,0.999572396,0.445842057,0.724212885,0.053803556,0.999477267
L,0.576843381,0.186499089,0.045710452,0.999898553,0.618934035,0.308796674,-0.057441454,0.99977231,0.548107445,0.345935076,0.289428771,0.999233007,0.451924324,0.497163147,0.230905533,0.252647698,0.520038962,0.433662921,-0.098222367,0.990578175,0.430052519,0.351831883,-0.010013447,0.397102326,0.446133822,0.255170524,0.028836824,0.961735606,0.495327413,0.773253262,-0.090484172,0.99710083,0.460968554,0.784161985,0.090605594,0.995648444
L,0.577557266,0.225607678,0.021747751,0.999914289,0.618388414,0.3512851,-0.125129163,0.999763429,0.559554219,0.351552755,0.234112903,0.99923104,0.470706195,0.476174444,0.174118713,0.292552352,0.51520586,0.448006094,-0.158380851,0.990252852,0.472729415,0.367917091,-0.029808912,0.485993117,0.476709723,0.263093412,0.015483283,0.949184895,0.475319028,0.777299404,-0.090760097,0.996678591,0.452619404,0.761513889,0.091095828,0.995842993
L,0.570663333,0.233808428,0.046586294,0.999902308,0.611780643,0.374647617,-0.110518239,0.999754727,0.570232689,0.388256699,0.233104065,0.999212205,0.497195125,0.572777331,0.311528236,0.228979349,0.509218872,0.49789089,-0.149401024,0.989178061,0.472573638,0.622361362,0.25597617,0.395460904,0.51234293,0.277803361,-0.045483321,0.950740278,0.453561783,0.778704047,-0.100550048,0.99673444,0.450686783,0.785216987,0.100871943,0.996063113
L,0.556747854,0.247423619,0.092276379,0.999860227,0.60921216,0.391317964,-0.070387952,0.999789834,0.558670819,0.392929435,0.285539657,0.999134123,0.484672695,0.560942113,0.365041494,0.178001091,0.504680872,0.510051847,-0.123461962,0.982815444,0.469931662,0.584312379,0.348543048,0.332027376,0.522653997,0.286911488,-0.044908393,0.954108834,0.454564512,0.779641688,-0.094425611,0.996944666,0.42770645,0.777284622,0.0947043,0.996192038
L,0.549784005,0.240873203,0.114627615,0.99982363,0.600197554,0.389515549,-0.091407582,0.999823272,0.552734613,0.396052271,0.318731576,0.999052405,0.478262067,0.513057232,0.294384301,0.148391232,0.503810525,0.504176855,-0.147157431,0.973586559,0.492250651,0.374518424,0.168113694,0.336901069,0.519075453,0.287568748,-0.084649853,0.956965506,0.446401715,0.780233681,-0.111985102,0.997730374,0.42329824,0.774448931,0.112132445,0.99716711
L,0.535375655,0.174245358,-0.026896296,0.999805868,0.585762739,0.307254165,-0.152419329,0.99986279,0.521143734,0.305446625,0.204492554,0.998916209,0.465122581,0.425698042,0.061747864,0.110834636,0.509597182,0.432346284,-0.191556334,0.978188872,0.473566592,0.352090985,-0.22096169,0.256028265,0.475473762,0.247724086,-0.022807142,0.959505022,0.484589428,0.719917536,-0.096300334,0.998286486,0.44300282,0.711280048,0.096537441,0.997525454
L,0.58705163,0.234742031,0.037741527,0.999901712,0.622574508,0.374179065,-0.146380708,0.999780953,0.580484271,0.372916102,0.226654157,0.999195993,0.487534791,0.471473277,0.236781195,0.253655702,0.502965271,0.458210468,-0.131404027,0.989632547,0.476625651,0.483585507,0.104696482,0.423257917,0.471845359,0.268232346,0.058386758,0.941460669,0.470718712,0.788031578,-0.095758796,0.995782316,0.453267515,0.781564951,0.096081123,0.994206309
L,0.582955241,0.247825742,0.072620079,0.999916911,0.617746472,0.389010549,-0.087877221,0.999820352,0.576290548,0.389732659,0.274676263,0.999327779,0.488255501,0.535737157,0.261236548,0.202321813,0.498826861,0.485877901,-0.102035426,0.988989711,0.476603627,0.538466096,0.129361197,0.374067366,0.494417131,0.276868075,0.013900182,0.922703683,0.458713889,0.793810427,-0.092362903,0.996051133,0.435147643,0.779478014,0.092720598,0.99493593
L,0.572129488,0.243793294,0.082432792,0.999894142,0.602423429,0.397581786,-0.101623908,0.99982971,0.576174438,0.40764454,0.264986455,0.999082386,0.486852646,0.544020951,0.338254184,0.159749448,0.487890035,0.518222451,-0.135381967,0.984978557,0.499497205,0.477220237,0.294303,0.338945687,0.515058696,0.284495622,-0.054153197,0.933829665,0.439664006,0.787024558,-0.097282834,0.996669531,0.436526239,0.781320274,0.097598016,0.995435715
L,0.564636052,0.244363785,0.071741872,0.99981457,0.596886516,0.397287637,-0.111955084,0.999828219,0.569448233,0.419701129,0.240497038,0.99887979,0.478905469,0.572911263,0.323634952,0.134245217,0.485907286,0.520818889,-0.148768246,0.979522943,0.496148944,0.498457581,0.295898318,0.303485364,0.518841088,0.296364129,-0.093319245,0.935955346,0.437086314,0.801273882,-0.098256603,0.997310758,0.436073005,0.793836236,0.09859731,0.995948613
L,0.553035736,0.235637739,0.098074473,0.999814451,0.591102302,0.377114862,-0.072995692,0.999849439,0.560465157,0.400397211,0.274094701,0.998837054,0.473747104,0.527157009,0.295189142,0.103027053,0.489653528,0.500669003,-0.113214836,0.972020864,0.468541622,0.500276864,0.194570735,0.270172387,0.515753508,0.28607896,-0.081546225,0.94969964,0.437383473,0.772059858,-0.10679511,0.998599231,0.430670291,0.773343384,0.106775567,0.997733235
